Product Name,Rating,Date,Author,Body,Link
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",4.0,"July 24, 2019",Paradigm Shift,These ended up being extremely short.,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",3.0,"July 17, 2017",C.M.,"Nice pair of shorts and feel great, but since the white are very see-through, the mesh inside makes it look like I am wearing briefs. Turned them into a lay around pair of shorts.",https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",4.0,"September 20, 2017",MM,Just as expected! Very confortable,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=21
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"May 28, 2019",Jennifer Miller,Grandson loved it,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=21
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",4.0,"October 2, 2017",Amazon Customer,"These shorts are comfortable and fit well.  The only drawback is that they don't have pockets.  But, other than that, they're great.",https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=21
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",3.0,"November 9, 2017",Frito,If you have any muscle on your leg it’s going to be tight on you. Depends on what you like though.,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=21
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",4.0,"May 3, 2016",Amazon Customer,great bud a tad small,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=21
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"June 30, 2018",easymac,"Thin, light, comfortable and breathable. Beware however, these shorts DO NOT HAVE POCKETS.",https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=21
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",2.0,"August 15, 2016",Ryan Marshall,"No good. Fits way to tight, sizing wrong",https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=21
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",1.0,"June 26, 2019",aidin Ghavimi,After one wash they started to fall apart,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=21
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"August 10, 2017",Dodge,Very very nice,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=21
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"June 8, 2018",taya gaither,"Very confortable,nice looking and I really love to wear them.They keeps me fresh while  I’m  running",https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=21
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",1.0,"May 21, 2019",MM,Missing item was not in box!,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=22
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",1.0,"January 16, 2019",Jennifer Miller,La tela es muy trasparente y se ve de muy mala calidad,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=22
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"July 18, 2019",Laura,Great length,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=22
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"October 29, 2018",Oz,The fit just how I wanted.,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=22
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"July 6, 2018",Amazon Customer,Perfect fit.,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=22
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"July 6, 2018",Caleb,Perfect fit.,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=22
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"August 2, 2017",Chad Gilgan,My son loved the length and the comfort.,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=22
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"October 29, 2018",Chad Gilgan,Fit perfect!,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=22
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"August 29, 2017",Lucy,thumbs up,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=22
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"April 22, 2018",Caleb,It was great felxible material but it is a little thin though,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=22
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",4.0,"August 30, 2017",MM,like it,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=23
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",1.0,"February 7, 2019",Jennifer Miller,No resining el producto,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=23
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"March 25, 2018",SungAnChoi,"Purchased  1 size up and it fit perfect, love the Nike shorts!",https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=23
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"April 13, 2017",Lorena,"Good quality, fits great",https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=23
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"February 23, 2019",Andy,Looks good,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=23
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"August 15, 2018",jordan Sangalang,Fit just like I hoped!,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=23
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"October 31, 2018",Angell,These shorts are just perfect 👌,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=23
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",4.0,"October 27, 2017",Toni Merryman,great ..i feel comfortable,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=23
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",3.0,"March 25, 2018",Xavier,I didn’t realize they don’t have pockets so returning the item.,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=23
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",3.0,"September 9, 2017",Javi's,Runs small,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=23
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"August 11, 2016",MM,So incredibly comfortable!,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=24
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"August 20, 2017",Jennifer Miller,love it,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=24
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"February 2, 2018",Thomas A. Tomlinson,As expected!,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=24
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"August 16, 2016",Amazon Customer,"These fit exactly as soccer shorts should. I'm 6'0"", 31 inch waist, and I ordered a medium. The length is perfectly short and the material is lightweight but durable. There's waistband rope for an adjustable fit. There are no pockets (which can be annoying at the gym) but I prefer that for playing soccer. Anyone complaining about the size either ordered the wrong size or intended to purchase basketball/general athletic shorts (which tend to be very long, past the knees). Soccer pants are meant to be small. If that's what you're looking for, go ahead and buy these shorts. I highly recommend them (especially in white and red).",https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=24
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"April 4, 2017",Cameron Spicer,"I love these shorts. They're perfectly comfortable, but a little see through.",https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=24
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"October 27, 2017",Nick Schleiger,Love them!,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=24
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",1.0,"July 13, 2017",Richard Stegeman,1,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=24
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"July 21, 2017",iovo12,perfect fit and worth the price,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=24
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",4.0,"July 25, 2017",Mohammed Turki Alkhdhr,Very comfy but the are soccer shorts which means no pockets.,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=24
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",5.0,"November 20, 2017",Amazon Customer,Great actually got this unlike everything else I ordered off here,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=24
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",1.0,"February 13, 2018",MM,Cheap quality and it’s over priced,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=25
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",4.0,"July 24, 2018",Jennifer Miller,Good shorts,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=25
"Nike Men's Team Equalizer Soccer Shorts, Black, Medium",2.0,"August 6, 2017",Amazon Customer,They were too small. Not a true man medium. I had to give them to a girl.,https://amazon.com/Equalizer-Soccer-Shorts-Black-Medium/product-reviews/B00SLSRQYQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=25
